iter	Passed	Remaining
406	2521	3673
407	2530	3671
408	2534	3662
409	2537	3651
410	2541	3641
411	2544	3630
412	2546	3619
413	2550	3609
414	2555	3601
415	2558	3592
416	2561	3581
417	2566	3573
418	2571	3565
419	2574	3554
420	2576	3543
421	2579	3532
422	2584	3525
423	2587	3514
424	2590	3504
425	2593	3494
426	2599	3487
427	2602	3478
428	2607	3470
429	2609	3459
430	2613	3449
431	2616	3440
432	2619	3429
433	2621	3419
434	2624	3408
435	2627	3398
436	2632	3390
437	2635	3381
438	2638	3371
439	2641	3362
440	2651	3361
441	2654	3351
442	2658	3342
443	2663	3335
444	2666	3325
445	2669	3316
446	2673	3307
447	2679	3301
448	2685	3296
449	2688	3286
450	2692	3277
451	2696	3269
452	2699	3259
453	2702	3250
454	2705	3240
455	2719	3243
456	2729	3242
457	2732	3234
458	2735	3224
459	2738	3214
460	2743	3207
461	2747	3198
462	2750	3189
463	2753	3180
464	2758	3173
465	2762	3166
466	2766	3157
467	2769	3147
468	2773	3139
469	2776	3130
470	2779	3121
471	2781	3111
472	2784	3102
473	2788	3094
474	2792	3086
475	2798	3081
476	2801	3072
477	2807	3066
478	2811	3058
479	2814	3049
480	2817	3040
481	2824	3035
482	2827	3026
483	2830	3017
484	2833	3008
485	2839	3002
486	2848	3000
487	2852	2992
488	2855	2984
489	2858	2975
490	2861	2966
491	2864	2957
492	2868	2949
493	2872	2942
494	2876	2934
495	2880	2926
496	2886	2921
497	2890	2913
498	2893	2904
499	2940	2940
500	2946	2935
501	2973	2949
502	2979	2943
503	3017	2970
504	3024	2964
505	3030	2958
506	3040	2956
507	3049	2953
508	3110	3000
509	3141	3018
510	3150	3015
511	3157	3009
512	3166	3005
513	3193	3020
514	3203	3016
515	3217	3018
516	3224	3012
517	3255	3029
518	3261	3023
519	3271	3020
520	3294	3028
521	3303	3024
522	3308	3017
523	3312	3008
524	3315	2999
525	3318	2990
526	3322	2982
527	3328	2975
528	3332	2967
529	3335	2957
530	3340	2950
531	3343	2940
532	3346	2931
533	3349	2922
534	3354	2915
535	3358	2907
536	3362	2898
537	3366	2890
538	3371	2883
539	3374	2874
540	3377	2865
541	3380	2856
542	3382	2847
543	3387	2839
544	3390	2830
545	3394	2822
546	3398	2814
547	3403	2807
548	3407	2799
549	3411	2790
550	3413	2781
551	3417	2773
552	3420	2765
553	3423	2756
554	3427	2747
555	3430	2739
556	3438	2734
557	3442	2727
558	3446	2718
559	3450	2711
560	3453	2702
561	3456	2693
562	3459	2684
563	3461	2676
564	3466	2668
565	3470	2660
566	3474	2653
567	3477	2644
568	3488	2642
569	3490	2633
570	3493	2624
571	3498	2617
572	3501	2609
573	3504	2601
574	3507	2592
575	3512	2585
576	3517	2579
577	3521	2571
578	3524	2562
579	3531	2557
580	3534	2549
581	3537	2540
582	3540	2532
583	3544	2525
584	3547	2516
585	3552	2509
586	3555	2501
587	3561	2495
588	3565	2487
589	3568	2479
590	3570	2471
591	3574	2463
592	3577	2455
593	3580	2446
594	3582	2438
595	3585	2430
596	3588	2422
597	3592	2415
598	3595	2407
599	3598	2399
600	3606	2394
601	3609	2386
602	3612	2378
603	3616	2371
604	3620	2363
605	3631	2361
606	3634	2353
607	3642	2348
608	3645	2340
609	3648	2332
610	3651	2324
611	3655	2317
612	3659	2310
613	3662	2302
614	3665	2294
615	3668	2286
616	3674	2281
617	3679	2274
618	3682	2266
619	3684	2258
620	3690	2252
621	3693	2244
622	3695	2236
623	3698	2228
624	3703	2221
625	3710	2216
626	3714	2209
627	3720	2204
628	3724	2196
629	3727	2189
630	3730	2181
631	3734	2174
632	3738	2167
633	3741	2160
634	3744	2152
635	3748	2145
636	3753	2139
637	3758	2132
638	3761	2124
639	3767	2119
640	3771	2112
641	3774	2104
642	3777	2097
643	3780	2089
644	3785	2083
645	3789	2076
646	3792	2069
647	3802	2065
648	3806	2058
649	3809	2051
650	3811	2043
651	3815	2036
652	3818	2029
653	3821	2021
654	3825	2014
655	3830	2008
656	3836	2003
657	3840	1996
658	3843	1988
659	3847	1982
660	3850	1974
661	3854	1967
662	3856	1960
663	3859	1952
664	3864	1946
665	3868	1940
666	3872	1933
667	3875	1925
668	3879	1919
669	3882	1912
670	3885	1905
671	3888	1898
672	3893	1891
673	3896	1884
674	3899	1877
675	3902	1870
676	3906	1863
677	3911	1857
678	3916	1851
679	3919	1844
680	3921	1837
681	3926	1830
682	3929	1823
683	3932	1816
684	3935	1809
685	3937	1802
686	3944	1797
687	3948	1790
688	3951	1783
689	3959	1778
690	3962	1772
691	3965	1764
692	3968	1757
693	3970	1750
694	3973	1743
695	3975	1736
696	3978	1729
697	3981	1722
698	3984	1715
699	3990	1710
700	3995	1704
701	3997	1697
702	4002	1690
703	4005	1684
704	4008	1677
705	4011	1670
706	4014	1663
707	4020	1658
708	4026	1652
709	4029	1645
710	4037	1641
711	4041	1634
712	4043	1627
713	4046	1620
714	4050	1614
715	4053	1607
716	4056	1601
717	4060	1594
718	4063	1588
719	4067	1581
720	4075	1577
721	4079	1570
722	4082	1564
723	4085	1557
724	4089	1551
725	4091	1544
726	4096	1538
727	4100	1532
728	4104	1525
729	4108	1519
730	4114	1514
731	4117	1507
732	4120	1501
733	4123	1494
734	4127	1488
735	4132	1482
736	4135	1475
737	4138	1469
738	4141	1462
739	4146	1456
740	4150	1450
741	4153	1444
742	4158	1438
743	4162	1432
744	4164	1425
745	4167	1418
746	4169	1412
747	4175	1406
748	4180	1400
749	4183	1394
750	4186	1388
751	4192	1382
752	4195	1376
753	4198	1369
754	4201	1363
755	4205	1357
756	4209	1351
757	4212	1344
758	4216	1338
759	4224	1334
760	4229	1328
761	4232	1321
762	4234	1315
763	4240	1310
764	4244	1303
765	4247	1297
766	4249	1291
767	4253	1285
768	4257	1278
769	4260	1272
770	4264	1266
771	4275	1262
772	4278	1256
773	4281	1250
774	4285	1244
775	4288	1237
776	4291	1231
777	4294	1225
778	4298	1219
779	4304	1214
780	4309	1208
781	4312	1202
782	4314	1195
783	4319	1190
784	4323	1184
785	4326	1177
786	4328	1171
787	4332	1165
788	4339	1160
789	4342	1154
790	4346	1148
791	4352	1143
792	4355	1136
793	4357	1130
794	4360	1124
795	4364	1118
796	4368	1112
797	4371	1106
798	4374	1100
799	4380	1095
800	4383	1089
801	4386	1083
802	4389	1076
803	4392	1070
804	4396	1065
805	4399	1058
806	4401	1052
807	4404	1046
808	4407	1040
809	4409	1034
810	4420	1030
811	4431	1026
812	4434	1020
813	4437	1013
814	4441	1008
815	4444	1002
816	4447	996
817	4451	990
818	4454	984
819	4460	979
820	4464	973
821	4467	967
822	4470	961
823	4475	955
824	4478	949
825	4480	943
826	4484	938
827	4486	931
828	4492	926
829	4496	920
830	4499	915
831	4502	909
832	4507	903
833	4510	897
834	4514	892
835	4516	886
836	4519	880
837	4522	874
838	4525	868
839	4528	862
840	4531	856
841	4536	851
842	4540	845
843	4547	840
844	4549	834
845	4553	828
846	4556	823
847	4559	817
848	4562	811
849	4565	805
850	4572	800
851	4577	795
852	4581	789
853	4586	784
854	4589	778
855	4592	772
856	4595	766
857	4597	760
858	4603	755
859	4606	749
860	4609	744
861	4612	738
862	4619	733
863	4623	727
864	4626	722
865	4628	716
866	4635	711
867	4638	705
868	4641	699
869	4644	693
870	4654	689
871	4657	683
872	4661	678
873	4666	672
874	4668	666
875	4671	661
876	4674	655
877	4677	649
878	4681	644
879	4684	638
880	4688	633
881	4691	627
882	4696	622
883	4700	616
884	4704	611
885	4708	605
886	4716	600
887	4719	595
888	4722	589
889	4727	584
890	4733	579
891	4739	573
892	4745	568
893	4748	563
894	4752	557
895	4754	551
896	4756	546
897	4761	540
898	4765	535
899	4769	529
900	4772	524
901	4777	519
902	4781	513
903	4784	508
904	4787	502
905	4791	497
906	4794	491
907	4800	486
908	4803	480
909	4810	475
910	4814	470
911	4818	464
912	4820	459
913	4823	453
914	4826	448
915	4828	442
916	4831	437
917	4834	431
918	4841	426
919	4844	421
920	4848	415
921	4853	410
922	4857	405
923	4860	399
924	4862	394
925	4865	388
926	4870	383
927	4873	378
928	4876	372
929	4879	367
930	4884	362
931	4888	356
932	4893	351
933	4900	346
934	4903	340
935	4906	335
936	4909	330
937	4912	324
938	4916	319
939	4920	314
940	4924	308
941	4928	303
942	4936	298
943	4939	293
944	4942	287
945	4944	282
946	4949	277
947	4952	271
948	4955	266
949	4958	260
950	4960	255
951	4966	250
952	4971	245
953	4974	239
954	4979	234
955	4982	229
956	4985	223
957	4988	218
958	4990	213
959	4993	208
960	4996	202
961	5000	197
962	5004	192
963	5007	186
964	5017	181
965	5020	176
966	5022	171
967	5027	166
968	5030	160
969	5033	155
970	5036	150
971	5039	145
972	5048	140
973	5052	134
974	5055	129
975	5060	124
976	5063	119
977	5066	113
978	5069	108
979	5073	103
980	5077	98
981	5081	93
982	5084	87
983	5087	82
984	5093	77
985	5096	72
986	5099	67
987	5102	61
988	5107	56
989	5110	51
990	5113	46
991	5116	41
992	5122	36
993	5126	30
994	5130	25
995	5134	20
996	5141	15
997	5144	10
998	5147	5
999	5150	0
